,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
20854,tt1433811,movie,Disconnect,Disconnect,0,2012,115,"Drama,Thriller",7.5,74581,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20856,tt1433816,movie,Metastases,Metastaze,0,2009,82,"Crime,Drama,Sport",7.7,4088,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20857,tt1433905,movie,All the Best: Fun Begins,All the Best: Fun Begins,0,2009,144,"Action,Comedy,Drama",6.2,6054,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20858,tt1434423,movie,The Message,Feng sheng,0,2009,118,"Crime,Drama,Thriller",7.3,3537,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20859,tt1434435,movie,Mother's Day,Mother's Day,0,2010,112,"Drama,Horror,Thriller",6.3,16904,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20860,tt1434443,movie,R,R,0,2010,99,"Crime,Drama",7.1,4688,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20861,tt1434447,movie,Rocket Singh: Salesman of the Year,Rocket Singh: Salesman of the Year,0,2009,150,"Comedy,Drama",7.5,19888,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20862,tt14354838,movie,Heroes. Silence and Rock and Roll,Héroes. Silencio y Rock & Roll,0,2021,94,Documentary,7.5,583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20863,tt1435513,movie,Hysteria,Hysteria,0,2011,100,"Biography,Comedy,Romance",6.7,31344,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20864,tt1436045,movie,13 Assassins,Jûsan-nin no shikaku,0,2010,141,"Action,Adventure,Drama",7.6,64098,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20865,tt1436481,movie,Vel,Vel,0,2007,160,"Action,Comedy,Drama",6.3,1792,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20866,tt1436562,movie,Rio,Rio,0,2011,96,"Adventure,Animation,Comedy",6.9,216701,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20867,tt1437212,movie,The Shadowless,Gölgesizler,0,2009,94,"Drama,Fantasy,Mystery",6.7,1304,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20869,tt1437235,movie,Mugabe and the White African,Mugabe and the White African,0,2009,94,Documentary,7.8,925,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20870,tt1437357,movie,Faust,Faust,0,2011,140,"Drama,Fantasy,Mystery",6.6,5350,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20871,tt1437358,movie,Mientras duermes,Mientras duermes,0,2011,102,"Crime,Drama,Thriller",7.2,41284,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20872,tt1437366,movie,Beyond,Svinalängorna,0,2010,99,Drama,7.0,3917,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20873,tt1437367,movie,Thanks Maa,Thanks Maa,0,2009,120,"Crime,Drama",7.9,716,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20874,tt1437849,movie,Le Donk & Scor-zay-zee,Le Donk & Scor-zay-zee,0,2009,71,Comedy,6.3,1910,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20875,tt1438176,movie,Fright Night,Fright Night,0,2011,106,"Comedy,Horror",6.4,103383,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20876,tt1438216,movie,Oranges and Sunshine,Oranges and Sunshine,0,2010,105,"Biography,Drama,History",7.1,5425,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20877,tt1438254,movie,Charlie St. Cloud,Charlie St. Cloud,0,2010,100,"Drama,Fantasy,Romance",6.4,60644,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20878,tt1438298,movie,Guzaarish,Guzaarish,0,2010,126,"Drama,Romance",7.5,18075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20879,tt1438463,movie,High Security Vacation,Kanikuly strogogo rezhima,0,2009,113,"Adventure,Comedy",6.2,3088,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20880,tt1439558,movie,Max Rose,Max Rose,0,2013,83,Drama,6.2,556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20881,tt1439572,movie,Perfect Sense,Perfect Sense,0,2011,92,"Drama,Romance,Sci-Fi",7.1,58566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
20882,tt1439573,movie,The Sound of Insects: Record of a Mummy,The Sound of Insects: Record of a Mummy,0,2009,87,Documentary,7.1,545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20883,tt1440146,movie,What War May Bring,Ces amours-là,0,2010,120,Drama,6.6,707,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20884,tt1440161,movie,A Little Bit of Heaven,A Little Bit of Heaven,0,2011,107,"Comedy,Drama,Fantasy",6.3,28378,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20885,tt1440180,movie,Young Goethe in Love,Goethe!,0,2010,102,"Biography,Romance",6.7,2874,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20886,tt1440232,movie,Little White Lies,Les petits mouchoirs,0,2010,154,"Comedy,Drama",7.1,24686,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20887,tt1440266,movie,Pina,Pina,0,2011,103,"Documentary,Music",7.7,14994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20888,tt1440292,movie,Submarine,Submarine,0,2010,97,"Comedy,Drama,Romance",7.3,88459,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20889,tt1440345,movie,This Must Be the Place,This Must Be the Place,0,2011,118,"Adventure,Comedy,Drama",6.7,34007,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20890,tt1440728,movie,The American,The American,0,2010,105,"Action,Crime,Drama",6.3,94882,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20891,tt1440741,movie,From Beginning to End,Do Começo ao Fim,0,2009,94,"Drama,Romance",6.6,7893,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20892,tt1441309,movie,Oxygen,Kislorod,0,2009,75,"Drama,Musical,Romance",6.5,782,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
20893,tt1441326,movie,Martha Marcy May Marlene,Martha Marcy May Marlene,0,2011,102,"Drama,Mystery,Thriller",6.9,51203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20894,tt1441344,movie,Piggies,Swinki,0,2009,94,Drama,6.3,578,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20895,tt1441373,movie,The Solitude of Prime Numbers,La solitudine dei numeri primi,0,2010,118,Drama,6.3,3561,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20896,tt1441395,movie,Under the Skin,Under the Skin,0,2013,108,"Drama,Horror,Sci-Fi",6.4,136693,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20897,tt14418234,movie,State of Siege: Temple Attack,State of Siege: Temple Attack,0,2021,110,"Action,Thriller",8.0,8272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20898,tt1441912,movie,The Way,The Way,0,2010,123,"Comedy,Drama",7.4,31955,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20899,tt1441940,movie,Broken,Broken,0,2012,91,"Drama,Romance",7.3,13942,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20900,tt1441951,movie,Quartet,Quartet,0,2012,98,"Comedy,Drama,Music",6.8,19847,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20901,tt1441952,movie,Salmon Fishing in the Yemen,Salmon Fishing in the Yemen,0,2011,107,"Comedy,Drama,Romance",6.8,63634,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20902,tt1441953,movie,Testament of Youth,Testament of Youth,0,2014,129,"Biography,Drama,History",7.3,28114,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20903,tt1441956,movie,West Is West,West Is West,0,2010,103,"Comedy,Drama",6.4,3100,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20904,tt1442519,movie,The Hedgehog,Le hérisson,0,2009,100,Drama,7.4,9070,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20905,tt1442571,movie,14 Blades,Jin yi wei,0,2010,114,"Action,History,Thriller",6.3,7895,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20906,tt1442578,movie,Reflexões de um Liquidificador,Reflexões de um Liquidificador,0,2010,80,"Comedy,Thriller",7.2,796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20907,tt1442580,movie,Gravity,Schwerkraft,0,2009,97,"Crime,Drama",6.7,811,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20908,tt1442584,movie,All That I Love,"Wszystko, co kocham",0,2009,95,"Comedy,Drama,Music",6.8,1759,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20909,tt14428606,movie,Man in Love,Dang nan ren lian ai shi,0,2021,115,"Drama,Romance",7.0,1126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20910,tt14430410,movie,Shukra,Shukra,0,2021,119,Drama,7.5,1519,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20911,tt1444262,movie,Gorbaciof,Gorbaciof,0,2010,85,"Crime,Drama",6.4,736,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20912,tt1444284,movie,Vito,Vito,0,2011,93,"Biography,Documentary,History",8.2,727,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20913,tt14450630,movie,What Drives Us,What Drives Us,0,2021,88,Documentary,7.4,765,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20914,tt1445203,movie,Hot Coffee,Hot Coffee,0,2011,88,Documentary,7.5,3840,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20915,tt1445208,movie,The Letters,The Letters,0,2014,114,Drama,6.2,1020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20916,tt1445520,movie,Footnote,Hearat Shulayim,0,2011,107,"Comedy,Drama",7.1,5949,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20918,tt1446130,movie,Ward No. 6,Palata N°6,0,2009,83,Drama,6.4,710,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20919,tt1446192,movie,Rise of the Guardians,Rise of the Guardians,0,2012,97,"Action,Adventure,Animation",7.3,164873,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20920,tt1446206,movie,Wolfy,Volchok,0,2009,88,Drama,7.0,1122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20921,tt1446208,movie,Ways to Live Forever,Ways to Live Forever,0,2010,90,"Drama,Family",7.0,1096,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20922,tt1446714,movie,Prometheus,Prometheus,0,2012,124,"Adventure,Mystery,Sci-Fi",7.0,587568,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20923,tt1447499,movie,Matching Jack,Matching Jack,0,2010,99,Drama,6.4,1059,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20924,tt1447500,movie,Magadheera,Magadheera,0,2009,147,"Action,Drama,Fantasy",7.7,19639,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20925,tt1447508,movie,Peepli [Live],Peepli [Live],0,2010,95,"Comedy,Drama",7.4,12140,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20926,tt1447791,movie,Macabre,Macabre,0,2009,95,"Drama,Horror,Thriller",6.5,3205,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20927,tt1447800,movie,Crossing Hennessy,Yut mun Hinneisi,0,2010,105,"Comedy,Romance",6.3,596,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20928,tt1448755,movie,Killer Elite,Killer Elite,0,2011,116,"Action,Crime,Thriller",6.4,127284,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20929,tt14490618,movie,B.A. Pass 3,B.A. Pass 3,0,2021,136,"Drama,Romance",8.1,2952,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20930,tt1449283,movie,Winnie the Pooh,Winnie the Pooh,0,2011,63,"Adventure,Animation,Comedy",7.2,23534,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20931,tt1450320,movie,Days of Grace,Días de gracia,0,2011,133,"Crime,Thriller",6.7,911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20932,tt1450321,movie,Filth,Filth,0,2013,97,"Action,Comedy,Crime",7.1,105628,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20933,tt1450328,movie,Mooz-Lum,Mooz-Lum,0,2010,94,"Drama,Family",6.8,1040,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20934,tt1450635,movie,White White World,"Beli, beli svet",0,2010,121,Drama,6.8,549,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20935,tt14512538,movie,Roadrunner: A Film About Anthony Bourdain,Roadrunner: A Film About Anthony Bourdain,0,2021,119,Documentary,7.8,3307,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20936,tt1451409,movie,Pokkiri,Pokkiri,0,2007,161,"Action,Crime,Thriller",7.5,11888,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20937,tt14515572,movie,True,True,0,2021,92,Thriller,8.0,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20938,tt1451762,movie,On Tour,Tournée,0,2010,111,"Comedy,Drama",6.5,2533,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20939,tt1451797,movie,Rann,Rann,0,2010,137,"Drama,Mystery,Thriller",6.9,2557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20940,tt1452291,movie,Bananas!*,Bananas!*,0,2009,88,"Crime,Documentary,Drama",7.0,911,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20941,tt1452297,movie,The Poll Diaries,Poll,0,2010,129,Drama,6.9,1018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20942,tt1452621,movie,Umut,Umut,0,2009,105,Drama,6.4,721,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20943,tt1452626,movie,Hahaha,Hahaha,0,2010,115,"Comedy,Drama,Romance",6.7,1308,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20944,tt14527836,movie,Recalled,Recalled,0,2021,99,"Drama,Mystery,Thriller",6.9,3243,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20945,tt1453405,movie,Monsters University,Monsters University,0,2013,104,"Adventure,Animation,Comedy",7.2,339691,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20946,tt14539726,movie,Breaking Boundaries: The Science of Our Planet,Breaking Boundaries: The Science of Our Planet,0,2021,73,Documentary,7.9,2077,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20947,tt14539744,movie,"Bob Ross: Happy Accidents, Betrayal & Greed","Bob Ross: Happy Accidents, Betrayal & Greed",0,2021,92,Documentary,7.0,4893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20948,tt1454029,movie,The Help,The Help,0,2011,146,Drama,8.0,441142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20949,tt1454468,movie,Gravity,Gravity,0,2013,91,"Action,Drama,Sci-Fi",7.7,795390,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20950,tt1454505,movie,Lapland Odyssey,Napapiirin sankarit,0,2010,92,"Comedy,Drama,Romance",6.9,5982,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20951,tt1454523,movie,Black Bread,Pa negre,0,2010,108,"Crime,Drama",7.0,4678,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20952,tt1454545,movie,More Than Blue,Seulpeumboda deo seulpeun iyagi,0,2009,105,"Drama,Romance",7.6,2488,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20953,tt1454700,movie,American Jihadist,Truth,0,2017,80,"Drama,History,Thriller",7.0,997,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20954,tt1454718,movie,Heliopolis,Heliopolis,0,2009,96,Drama,6.5,681,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20955,tt1454910,movie,Copacabana,Copacabana,0,2010,107,Comedy,6.7,1678,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20956,tt1455151,movie,My Afternoons with Margueritte,La tête en friche,0,2010,82,"Comedy,Drama",7.2,7116,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20957,tt1455237,movie,Oy!,Oy!,0,2009,166,Romance,6.9,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20958,tt14554338,movie,Cinema Bandi,Cinema Bandi,0,2021,98,"Comedy,Drama",8.1,2211,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20959,tt1455810,movie,Happy Family,Happy Family,0,2010,90,Comedy,6.6,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20960,tt1456060,movie,Boy Wonder,Boy Wonder,0,2010,93,"Action,Crime,Drama",6.8,9121,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20961,tt1456472,movie,We Have a Pope,Habemus Papam,0,2011,102,"Comedy,Drama",6.7,13429,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20962,tt1456477,movie,As If I Am Not There,As If I Am Not There,0,2010,109,Drama,7.2,1207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20963,tt1456483,movie,Bäxt Üzüyü,Bäxt Üzüyü,0,1991,96,"Comedy,Drama",8.3,545,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20964,tt14565414,movie,Fish and Puddle,Fish and Puddle,0,2021,76,"Drama,Family",9.1,2076,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20965,tt1456584,movie,Cannot Live Without You,Bu neng mei you ni,0,2009,93,Drama,7.3,582,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20966,tt1456635,movie,Goon,Goon,0,2011,92,"Comedy,Drama,Sport",6.8,85726,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20967,tt1456660,movie,No Man's Land,Wu ren qu,0,2013,118,"Adventure,Crime,Drama",7.3,2277,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20968,tt1456661,movie,Legend of the Fist: The Return of Chen Zhen,Jing wu feng yun: Chen Zhen,0,2010,106,"Action,Drama,History",6.3,10241,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20969,tt1456941,movie,"Tomorrow, When the War Began","Tomorrow, When the War Began",0,2010,104,"Action,Adventure,Drama",6.2,30867,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20970,tt1457767,movie,The Conjuring,The Conjuring,0,2013,112,"Horror,Mystery,Thriller",7.5,478295,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
20971,tt1458175,movie,The Next Three Days,The Next Three Days,0,2010,133,"Action,Crime,Drama",7.3,192502,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20972,tt1458527,movie,Anita,Anita,0,2009,104,Drama,7.1,577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20973,tt1459012,movie,Love Crime,Crime d'amour,0,2010,106,"Crime,Drama,Mystery",6.5,5321,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20974,tt1459027,movie,Bhramaram,Bhramaram,0,2009,150,"Crime,Drama,Thriller",7.4,1549,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20975,tt1459040,movie,Ibrahim Labyad,Ibrahim Labyad,0,2009,134,"Action,Drama",7.3,3049,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20976,tt1459052,movie,Picture Me,Picture Me: A Model's Diary,0,2009,82,Documentary,6.3,543,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20977,tt14591278,movie,Malaysia to Amnesia,Malaysia to Amnesia,0,2021,116,"Comedy,Drama",6.6,550,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20978,tt14598754,movie,Honsla Rakh,Honsla Rakh,0,2021,145,"Comedy,Drama",8.9,5472,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20979,tt14599938,movie,Sweet & Sour,Sweet & Sour,0,2021,101,"Comedy,Romance",6.7,1859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20980,tt14606120,movie,Swagatam,Swagatam,0,2021,120,"Comedy,Thriller",6.8,778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20981,tt1460738,movie,Eden of the East the Movie I: The King of Eden,Higashi no Eden Gekijoban I: The King of Eden,0,2009,80,"Action,Animation,Comedy",7.0,1494,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20982,tt1460743,movie,Reign of Assassins,Jian yu,0,2010,117,"Action,Adventure",6.8,7946,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20983,tt1461674,movie,Abohomaan,Abohomaan,0,2009,122,Drama,7.4,598,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20984,tt1462014,movie,Surviving Progress,Surviving Progress,0,2011,86,Documentary,7.4,1825,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20985,tt1462054,movie,Letters to God,Letters to God,0,2010,110,"Drama,Family",6.3,4911,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20986,tt1462667,movie,The Outrage,Autoreiji,0,2010,109,"Action,Crime,Drama",6.8,13092,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20987,tt1462758,movie,Buried,Buried,0,2010,95,"Drama,Mystery,Thriller",7.0,155865,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20988,tt1462769,movie,The Odd Life of Timothy Green,The Odd Life of Timothy Green,0,2012,105,"Comedy,Drama,Family",6.6,46179,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20989,tt1462900,movie,The Grandmaster,Yi dai zong shi,0,2013,130,"Action,Biography,Drama",6.6,33253,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20990,tt14640242,movie,Together,Together,0,2021,92,"Comedy,Drama",6.4,2562,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20991,tt1464191,movie,Decoding Annie Parker,Decoding Annie Parker,0,2013,91,Drama,6.2,3140,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
